DEPTH,LFP_AI,LFP_AI_B
3292.6021,6062.5239,6147.3462
3292.7544,6080.1841,6165.0562
3292.907,6070.0889,6154.9321
3293.0593,6056.375,6141.1792
3293.2117,6051.1138,6135.9038
3293.364,6049.5488,6134.334
3293.5166,6057.0649,6184.4722
3293.6689,6016.686,6143.7261
3293.8213,6001.5542,6128.5298
3293.9736,5970.9409,6097.7881
3294.1262,6035.3179,6120.064
3294.2786,6081.6001,6166.4751
3294.4309,6242.48,6242.48
3294.5833,6367.7871,6367.7871
3294.7356,6459.7178,6459.7178
3294.8882,6483.8081,6483.8081
3295.0405,6454.8369,6454.8369
3295.1929,6401.6821,6401.6821
3295.3452,6312.7061,6355.4609
3295.4978,6286.3398,6371.7788
3295.6501,6274.0469,6359.4531
3295.8025,6257.001,6342.3608
3295.9548,6181.0449,6308.771
3296.1074,6151.373,6278.9771
3296.2598,6173.627,6301.3232
3296.4121,6165.3818,6293.0439
3296.5645,6170.543,6298.2271
3296.7168,6178.8599,6306.5781
3296.8694,6190.1318,6317.897
3297.0217,6184.0352,6311.7739
3297.1741,6175.2871,6302.9902
3297.3264,6150.73,6278.332
3297.479,6169.0029,6296.6812
3297.6313,6177.5361,6305.248
3297.7837,6178.2861,6306.001
3297.936,6161.8008,6289.4482
3298.0886,6130.6182,6258.1362
3298.241,6113.834,6241.2822
3298.3933,6102.876,6230.2778
3298.5457,6106.5962,6276.4858
3298.698,6149.8042,6277.4009
3298.8506,6216.4531,6301.7012
3299.0029,6339.48,6339.48
3299.1553,6356.167,6356.167
3299.3076,6437.0972,6437.0972
3299.4602,6459.9819,6459.9819
3299.6125,6500.6108,6500.6108
3299.7649,6437.1519,6437.1519
3299.9172,6338.7329,6338.7329
3300.0698,6161.5229,6246.6201
3300.2222,6115.8569,6286.9209
3300.3745,6167.3779,6383.8628
3300.5269,6200.0669,6373.5142
3300.6792,6094.771,6222.1392
3300.8318,6116.166,6243.624
3300.9841,6158.2021,6243.291
3301.1365,6168.7539,6253.8721
3301.2888,6154.1982,6239.2749
3301.4414,6172.085,6257.2109
3301.5938,6232.6792,6275.3262
3301.7461,6362.1929,6362.1929
3301.8984,6431.147,6431.147
3302.051,6472.8828,6472.8828
3302.2034,6472.7871,6472.7871
3302.3557,6460.667,6460.667
3302.5081,6442.7871,6442.7871
3302.6604,6421.603,6421.603
3302.813,6416.7729,6416.7729
3302.9653,6382.3389,6382.3389
3303.1177,6353.8301,6353.8301
3303.27,6363.147,6363.147
3303.4226,6396.957,6396.957
3303.575,6377.959,6377.959
3303.7273,6282.1992,6324.9131
3303.8796,6224.0459,6309.3149
3304.0322,6212.7441,6297.9819
3304.1846,6255.5488,6298.2271
3304.3369,6346.9292,6346.9292
3304.4893,6370.8101,6370.8101
3304.6416,6349.8018,6349.8018
3304.7942,6258.7021,6258.7021
3304.9465,6216.0059,6258.6299
3305.0989,6186.5039,6229.0869
3305.2512,6169.5679,6254.688
3305.4038,6175.4121,6260.5469
3305.5562,6208.1489,6293.375
3305.7085,6339.5571,6339.5571
3305.8608,6401.8999,6401.8999
3306.0134,6417.5288,6417.5288
3306.1658,6374.4878,6374.4878
3306.3181,6352.2759,6352.2759
3306.4705,6383.4458,6383.4458
3306.6228,6430.8149,6430.8149
3306.7754,6463.0752,6463.0752
3306.9277,6479.5659,6479.5659
3307.0801,6482.0752,6482.0752
3307.2324,6487.4189,6487.4189
3307.385,6498.1309,6498.1309
3307.5374,6536.875,6536.875
3307.6897,6565.002,6565.002
3307.842,6578.835,6578.835
3307.9946,6568.873,6568.873
3308.147,6556.2681,6556.2681
3308.2993,6503.7891,6503.7891
3308.4517,6519.771,6519.771
3308.604,6466.5889,6466.5889
3308.7566,6444.373,6444.373
3308.9089,6410.1348,6410.1348
3309.0613,6397.0742,6397.0742
3309.2136,6400.7329,6400.7329
3309.3662,6455.0679,6455.0679
3309.5186,6436.8428,6436.8428
3309.6709,6457.1138,6457.1138
3309.8232,6489.9741,6489.9741
3309.9758,6516.9209,6516.9209
3310.1282,6547.7261,6547.7261
3310.2805,6599.2139,6599.2139
3310.4329,6644.5059,6644.5059
3310.5852,6668.9312,6668.9312
3310.7378,6676.729,6676.729
3310.8901,6673.7031,6673.7031
3311.0425,6672.8569,6672.8569
3311.1948,6670.9072,6670.9072
3311.3474,6692.2949,6692.2949
3311.4998,6703.8799,6703.8799
3311.6521,6705.6011,6705.6011
3311.8044,6693.5859,6693.5859
3311.957,6654.7061,6654.7061
3312.1094,6639.7559,6639.7559
3312.2617,6559.3062,6559.3062
3312.4141,6571.5952,6571.5952
3312.5664,6609.9038,6609.9038
3312.719,6698.3979,6698.3979
3312.8713,6589.481,6589.481
3313.0237,6512.9482,6512.9482
3313.176,6463.5142,6463.5142
3313.3286,6514.3379,6514.3379
3313.481,6539.252,6539.252
3313.6333,6605.5298,6605.5298
3313.7856,6574.1279,6574.1279
3313.938,6562.1069,6562.1069
3314.0906,6540.3032,6540.3032
3314.2429,6529.5479,6529.5479
3314.3953,6514.5571,6514.5571
3314.5476,6498.4941,6541.498
3314.7002,6508.293,6551.3101
3314.8525,6551.7861,6551.7861
3315.0049,6613.6768,6613.6768
3315.1572,6680.7808,6680.7808
3315.3098,6761.8091,6761.8091
3315.4622,6760.2881,6760.2881
3315.6145,6716.9268,6716.9268
3315.7668,6672.5781,6715.811
3315.9192,6626.0762,6712.4189
3316.0718,6631.0078,6717.3652
3316.2241,6621.4409,6750.938
3316.3765,6635.0371,6721.4038
3316.5288,6679.9692,6723.21
3316.6814,6743.1948,6743.1948
3316.8337,6822.686,6822.686
3316.9861,6757.27,6757.27
3317.1384,6713.4331,6713.4331
3317.291,6658.0112,6658.0112
3317.4434,6643.8442,6643.8442
3317.5957,6632.2871,6632.2871
3317.748,6639.0361,6639.0361
3317.9004,6650.5552,6650.5552
3318.053,6648.3481,6648.3481
3318.2053,6632.2949,6675.4751
3318.3577,6601.2861,6644.4248
3318.51,6601.1519,6644.292
3318.6626,6646.9209,6646.9209
3318.8149,6680.917,6680.917
3318.9673,6734.27,6734.27
3319.1196,6749.5532,6749.5532
3319.2722,6755.0942,6755.0942
3319.4246,6731.1279,6731.1279
3319.5769,6717.4829,6717.4829
3319.7292,6681.8652,6681.8652
3319.8816,6685.958,6685.958
3320.0342,6719.2959,6719.2959
3320.1865,6766.8652,6766.8652
3320.3389,6747.3638,6747.3638
3320.4912,6625.4409,6625.4409
3320.6438,6571.6938,6614.7939
3320.7961,6564.5591,6607.6499
3320.9485,6612.0972,6612.0972
3321.1008,6644.02,6644.02
3321.2534,6690.1392,6690.1392
3321.4058,6701.2402,6701.2402
3321.5581,6692.3472,6692.3472
3321.7104,6647.1641,6647.1641
3321.8628,6598.1631,6598.1631
3322.0154,6552.333,6552.333
3322.1677,6522.1128,6565.1489
3322.3201,6511.1528,6554.1738
3322.4724,6501.4268,6544.4351
3322.625,6485.3081,6528.2949
3322.7773,6485.4438,6485.4438
3322.9297,6498.687,6498.687
3323.082,6522.916,6522.916
3323.2346,6526.8271,6526.8271
3323.387,6526.2832,6526.2832
3323.5393,6522.1538,6522.1538
3323.6917,6525.2202,6525.2202
3323.844,6537.0781,6537.0781
3323.9966,6576.0029,6576.0029
3324.1489,6617.9429,6617.9429
3324.3013,6618.0928,6618.0928
3324.4536,6584.5049,6584.5049
3324.6062,6584.373,6584.373
3324.7585,6649.5049,6649.5049
3324.9109,6724.7139,6724.7139
3325.0632,6782.666,6782.666
3325.2158,6743.6938,6743.6938
3325.3682,6687.832,6687.832
3325.5205,6662.0259,6662.0259
3325.6729,6697.9731,6697.9731
3325.8252,6794.8911,6794.8911
3325.9778,6849.6421,6849.6421
3326.1301,6896.4238,6896.4238
3326.2825,6912.9351,6912.9351
3326.4348,6954.0532,6954.0532
3326.5874,6951.0332,6951.0332
3326.7397,6947.6709,6947.6709
3326.8921,6929.7441,6929.7441
3327.0444,6950.4609,6950.4609
3327.197,6956.3828,6956.3828
3327.3494,6955.209,6955.209
3327.5017,6930.6572,6930.6572
3327.6541,6923.853,6923.853
3327.8064,6924.647,6924.647
3327.959,6915.2051,6915.2051
3328.1113,6890.5298,6890.5298
3328.2637,6843.4219,6843.4219
3328.416,6784.9282,6784.9282
3328.5686,6692.2358,6692.2358
3328.7209,6680.4771,6680.4771
3328.8733,6728.8628,6728.8628
3329.0256,6697.564,6697.564
3329.1782,6693.3569,6693.3569
3329.3306,6803.3491,6803.3491
3329.4829,6912.314,6912.314
3329.6353,6874.0352,6874.0352
3329.7876,6779.7612,6779.7612
3329.9402,6661.5542,6661.5542
3330.0925,6648.667,6648.667
3330.2449,6634.4678,6634.4678
3330.3972,6746.1318,6746.1318
3330.5498,7047.3042,7047.3042
3330.7021,7271.2002,7271.2002
3330.8545,7583.1079,7583.1079
3331.0068,7470.125,7470.125
3331.1594,7750.8359,7750.8359
3331.3118,7857.8398,7857.8398
3331.4641,8485.6846,8485.6846
3331.6165,8775.0986,8775.0986
3331.7688,8909.7285,8909.7285
3331.9214,8596.4561,8596.4561
3332.0737,7894.9858,7894.9858
3332.2261,7163.479,7163.479
3332.3784,6800.2358,6800.2358
3332.531,6870.5698,6870.5698
3332.6833,7746.2891,7746.2891
3332.8357,8648.3809,8648.3809
3332.988,8499.2979,8499.2979
3333.1406,7226.9121,7226.9121
3333.293,6328.2822,6328.2822
3333.4453,6190.3682,6190.3682
3333.5977,6551.311,6551.311
3333.75,7060.6631,7060.6631
3333.9026,6175.4092,6218.1548
3334.0549,6330.7588,6504.3442
3334.2073,6949.4712,6994.082
3334.3596,8406.3867,8406.3867
3334.5122,8599.9463,8599.9463
3334.6646,8032.3159,8032.3159
3334.8169,8503.1113,8503.1113
3334.9692,9380.7627,9380.7627
3335.1218,9896.4873,9896.4873
3335.2742,9835.8975,9835.8975
3335.4265,9292.7676,9292.7676
3335.5789,8383.4873,8383.4873
3335.7312,8374.5293,8374.5293
3335.8838,8199.7842,8199.7842
3336.0361,8168.6392,8168.6392
3336.1885,7511.7148,7511.7148
3336.3408,7383.96,7383.96
3336.4934,7349.147,7349.147
3336.6458,8577.7412,8577.7412
3336.7981,9109.7627,9109.7627
3336.9504,9276.1191,9276.1191
3337.103,8764.8887,8764.8887
3337.2554,8894.4512,8894.4512
3337.4077,8894.3965,8894.3965
3337.5601,9024.207,9024.207
3337.7124,9148.5732,9148.5732
3337.865,9550.6719,9550.6719
3338.0173,9984.793,9984.793
3338.1697,10159.9697,10159.9697
3338.322,10521.5996,10521.5996
3338.4746,10343.6201,10343.6201
3338.627,9260.0879,9260.0879
3338.7793,7981.5361,7981.5361
3338.9316,7456.9702,7456.9702
3339.0842,7105.6592,7105.6592
3339.2366,7017.519,7017.519
3339.3889,7047.2031,7047.2031
3339.5413,7312.333,7312.333
3339.6936,7264.8008,7264.8008
3339.8462,7202.2368,7202.2368
3339.9985,7445.771,7445.771
3340.1509,7565.8662,7565.8662
3340.3032,7588.1289,7588.1289
3340.4558,7785.8418,7785.8418
3340.6082,8197.042,8197.042
3340.7605,9130.1309,9130.1309
3340.9128,9804.6143,9804.6143
3341.0654,9920.7617,9920.7617
3341.2178,9482.9922,9482.9922
3341.3701,9401.5068,9401.5068
3341.5225,9415.8281,9415.8281
3341.6748,9146.9531,9146.9531
3341.8274,8179.124,8179.124
3341.9797,7167.8042,7167.8042
3342.1321,6985.96,6985.96
3342.2844,7135.772,7135.772
3342.437,7354.0068,7354.0068
3342.5894,7494.0488,7494.0488
3342.7417,7501.3081,7501.3081
3342.894,7553.2148,7553.2148
3343.0466,7541.1108,7541.1108
3343.199,7509.7388,7509.7388
3343.3513,7414.3809,7414.3809
3343.5037,7325.04,7325.04
3343.656,7109.0469,7109.0469
3343.8086,6811.8169,6811.8169
3343.9609,6544.7388,6544.7388
3344.1133,6294.8018,6380.2642
3344.2656,6425.5469,6425.5469
3344.4182,6489.3628,6489.3628
3344.5706,6882.332,6882.332
3344.7229,7069.4551,7069.4551
3344.8752,7198.4458,7198.4458
3345.0276,7252.2002,7252.2002
3345.1802,7228.5762,7228.5762
3345.3325,7224.7051,7224.7051
3345.4849,7210.6938,7210.6938
3345.6372,7128.7979,7128.7979
3345.7898,6979.3579,6979.3579
3345.9421,6755.0068,6755.0068
3346.0945,6607.6621,6607.6621
3346.2468,6525.7549,6525.7549
3346.3994,6481.5781,6481.5781
3346.5518,6453.2871,6453.2871
3346.7041,6430.207,6430.207
3346.8564,6391.8721,6391.8721
3347.0088,6366.8481,6366.8481
3347.1614,6338.1709,6338.1709
3347.3137,6380.125,6380.125
3347.4661,6442.0342,6442.0342
3347.6184,6521.3032,6521.3032
3347.771,6645.1348,6645.1348
3347.9233,6736.0142,6736.0142
3348.0757,6822.6782,6822.6782
3348.228,6871.8428,6871.8428
3348.3806,6904.5718,6904.5718
3348.533,6921.1089,6921.1089
3348.6853,6928.0811,6928.0811
3348.8376,6924.3042,6924.3042
3348.99,6906.6362,6906.6362
3349.1426,6871.3711,6871.3711
3349.2949,6851.165,6851.165
3349.4473,6825.0518,6825.0518
3349.5996,6900.146,6900.146
3349.7522,6984.7759,6984.7759
3349.9045,7097.7212,7097.7212
3350.0569,7125.8691,7125.8691
3350.2092,7049.1118,7049.1118
3350.3618,6997.2051,6997.2051
3350.5142,7012.0278,7012.0278
3350.6665,7105.0161,7105.0161
3350.8188,7261.5488,7261.5488
3350.9712,7316.9712,7316.9712
3351.1238,7271.6138,7271.6138
3351.2761,7310.3252,7310.3252
3351.4285,7181.7578,7181.7578
3351.5808,7235.8208,7235.8208
3351.7334,7213.1421,7213.1421
3351.8857,7225.3481,7225.3481
3352.0381,7282.2681,7282.2681
3352.1904,7341.0439,7341.0439
3352.343,7544.7241,7544.7241
3352.4954,7745.6509,7745.6509
3352.6477,7932.0449,7932.0449
3352.8,8068.7808,8068.7808
3352.9524,8344.3682,8344.3682
3353.105,8623.0781,8623.0781
3353.2573,9100.4365,9100.4365
3353.4097,9431.1787,9431.1787
3353.562,9747.3857,9747.3857
3353.7146,10305.79,10305.79
3353.8669,10207.9805,10207.9805
3354.0193,9826.9746,9826.9746
3354.1716,8909.3252,8909.3252
3354.3242,8477.3457,8477.3457
3354.4766,8427.3672,8427.3672
3354.6289,7910.4238,7910.4238
3354.7812,7767.8008,7767.8008
3354.9336,7437.7441,7437.7441
3355.0862,6866.1128,6866.1128
3355.2385,6483.3628,6483.3628
3355.3909,6163.7061,6163.7061
3355.5432,5985.7939,5985.7939
3355.6958,5910.5669,5910.5669
3355.8481,5953.438,5953.438
3356.0005,6095.1211,6095.1211
3356.1528,6272.5669,6272.5669
3356.3054,6348.4141,6348.4141
3356.4578,6340.4492,6340.4492
3356.6101,6033.061,6033.061
3356.7625,6003.3398,6003.3398
3356.9148,5918.3369,5918.3369
3357.0674,5979.5249,5979.5249
3357.2197,6191.96,6191.96
3357.3721,6454.502,6454.502
3357.5244,6668.2432,6668.2432
3357.677,7334.9072,7334.9072
3357.8293,7979.4238,7979.4238
3357.9817,7994.9131,7994.9131
3358.134,8209.6113,8209.6113
3358.2866,8267.0518,8267.0518
3358.439,7941.4761,7941.4761
3358.5913,7327.7251,7327.7251
3358.7437,6796.6802,6796.6802
3358.896,6215.4189,6258.042
3359.0486,5964.1289,6090.9468
3359.2009,5752.5239,5962.3652
3359.3533,5704.021,5913.5068
3359.5056,5691.188,5900.5801
3359.6582,5727.606,5895.333
3359.8105,5763.2842,5847.252
3359.9629,5750.2231,5834.1519
3360.1152,5713.2231,5754.9429
3360.2678,5739.71,5739.71
3360.4202,5776.0391,5776.0391
3360.5725,5815.7422,5815.7422
3360.7249,5864.2788,5864.2788
3360.8772,5886.001,5886.001
3361.0298,5854.6782,5854.6782
3361.1821,5868.812,5868.812
3361.3345,5917.833,5917.833
3361.4868,6026.7661,6026.7661
3361.6394,6058.6509,6058.6509
3361.7917,6050.6279,6050.6279
3361.9441,5979.4092,5979.4092
3362.0964,5943.7568,5943.7568
3362.249,5940.7339,5940.7339
3362.4014,5935.0361,5935.0361
3362.5537,5831.354,5831.354
3362.7061,5854.6211,5896.4199
3362.8584,5836.2729,5878.0532
3363.011,5838.6411,5880.3008
3363.1633,5869.48,5911.2202
3363.3157,5914.5449,5914.5449
3363.468,5969.9429,5969.9429
3363.6206,6023.3701,6023.3701
3363.7729,6037.353,6037.353
3363.9253,6012.3179,6012.3179
3364.0776,6061.1611,6061.1611
3364.2302,6079.6548,6079.6548
3364.3826,6162.7192,6205.8369
3364.5349,6120.479,6163.439
3364.6873,6196.1152,6239.2739
3364.8396,6111.9888,6154.6099
3364.9922,6142.2178,6184.9971
3365.1445,6116.686,6159.2671
3365.2969,6153.168,6153.168
3365.4492,6111.8818,6111.8818
3365.6018,6093.1572,6093.1572
3365.7542,6104.3179,6104.3179
3365.9065,6150.3809,6150.3809
3366.0588,6102.9199,6102.9199
3366.2114,6160.021,6160.021
3366.3638,6260.6328,6260.6328
3366.5161,6270.0659,6270.0659
3366.6685,6362.7642,6362.7642
3366.8208,6426.1699,6426.1699
3366.9734,6482.8691,6482.8691
3367.1257,6568.9419,6568.9419
3367.2781,6754.4009,6754.4009
3367.4304,6961.1509,6961.1509
3367.583,7095.2148,7095.2148
3367.7354,7282.7539,7282.7539
3367.8877,7726.6372,7726.6372
3368.04,9248.6885,9248.6885
3368.1926,10842.5703,10842.5703
3368.345,12075.5596,12075.5596
3368.4973,12858.8398,12858.8398
3368.6497,12941.0898,12941.0898
3368.802,12165.9697,12165.9697
3368.9546,11973.5801,11973.5801
3369.1069,11504.5801,11504.5801
3369.2593,11052.5098,11052.5098
3369.4116,10820.5996,10820.5996
3369.5642,10715.1299,10715.1299
3369.7166,10307.2998,10307.2998
3369.8689,9656.1416,9656.1416
3370.0212,9258.8193,9258.8193
3370.1738,8793.6865,8793.6865
3370.3262,8536.2578,8536.2578
3370.4785,8510.6318,8510.6318
3370.6309,8449.7393,8449.7393
3370.7832,8678.1602,8678.1602
3370.9358,8828.6523,8828.6523
3371.0881,8613.7188,8613.7188
3371.2405,8276.7012,8276.7012
3371.3928,7926.729,7926.729
3371.5454,8079.0928,8079.0928
3371.6978,7806.0259,7806.0259
3371.8501,7845.3159,7845.3159
3372.0024,8151.5718,8151.5718
3372.155,8745.8721,8745.8721
3372.3074,9239.2803,9239.2803
3372.4597,9742.3672,9742.3672
3372.6121,10186.71,10186.71
3372.7644,10091.8604,10091.8604
3372.917,10152.2695,10152.2695
3373.0693,10318.2002,10318.2002
3373.2217,10219.3203,10219.3203
3373.374,10312.5303,10312.5303
3373.5266,10136.5703,10136.5703
3373.679,9913.9863,9913.9863
3373.8313,9784.0713,9784.0713
3373.9836,9720.501,9720.501
3374.1362,9697.5947,9697.5947
3374.2886,9716.4824,9716.4824
3374.4409,9649.9756,9649.9756
3374.5933,9477.1465,9477.1465
3374.7456,9561.7373,9561.7373
3374.8982,9541.4346,9541.4346
3375.0505,9649.8896,9649.8896
3375.2029,9863.499,9863.499
3375.3552,9857.8135,9857.8135
3375.5078,9819.002,9819.002
3375.6602,10485.8604,10485.8604
3375.8125,10786.46,10786.46
3375.9648,10814.6904,10814.6904
3376.1174,11738.8096,11738.8096
3376.2698,12197.7695,12197.7695
3376.4221,12440,12440
3376.5745,12987.6504,12987.6504
3376.7268,13290.1904,13290.1904
3376.8794,13122.7305,13122.7305
3377.0317,13135.9199,13135.9199
3377.1841,13499.8301,13499.8301
3377.3364,13825.2305,13825.2305
3377.489,13701.3701,13701.3701
3377.6414,13467.5,13467.5
3377.7937,13307.6602,13307.6602
3377.946,13398.5898,13398.5898
3378.0984,13154.5195,13154.5195
3378.251,12813.9697,12813.9697
3378.4033,11595.3604,11595.3604
3378.5557,11261.5801,11261.5801
3378.708,10509.2002,10509.2002
3378.8606,10054.2002,10054.2002
3379.0129,10097.4805,10097.4805
3379.1653,10327.2305,10327.2305
3379.3176,10252.8398,10252.8398
3379.4702,11425.1797,11425.1797
3379.6226,12197.1504,12197.1504
3379.7749,12234.6104,12234.6104
3379.9272,12479.3096,12479.3096
3380.0796,12291.4297,12291.4297
3380.2322,11608.5801,11608.5801
3380.3845,11134.6602,11134.6602
3380.5369,10575.5801,10575.5801
3380.6892,10428.8799,10428.8799
3380.8418,9900.6377,9900.6377
3380.9941,9866.1514,9866.1514
3381.1465,9854.6592,9854.6592
3381.2988,9710.4551,9710.4551
3381.4514,9828.2959,9828.2959
3381.6038,9793.9053,9793.9053
3381.7561,9883.3721,9883.3721
3381.9084,9871.1084,9871.1084
3382.0608,9808.8867,9808.8867
3382.2134,9783.4785,9783.4785
3382.3657,9836.2637,9836.2637
3382.5181,9727.3965,9727.3965
3382.6704,9642.6074,9642.6074
3382.823,9700.5303,9700.5303
3382.9753,9609.7314,9609.7314
3383.1277,9586.627,9586.627
3383.28,9668.0078,9668.0078
3383.4326,9473.0479,9473.0479
3383.585,9471.791,9471.791
3383.7373,9238.709,9238.709
3383.8896,9300.4814,9300.4814
3384.042,9371.5127,9371.5127
3384.1946,9400.9619,9400.9619
3384.3469,9708.8369,9708.8369
3384.4993,9889.4277,9889.4277
3384.6516,10281.0703,10281.0703
3384.8042,10635.0596,10635.0596
3384.9565,10968.2002,10968.2002
3385.1089,10767.1396,10767.1396
3385.2612,11042.5498,11042.5498
3385.4138,10407.3604,10407.3604
3385.5662,10168.4102,10168.4102
3385.7185,10047.9297,10047.9297
3385.8708,9812.4844,9812.4844
3386.0232,9580.46,9580.46
3386.1758,9590.793,9590.793
3386.3281,9310.1797,9310.1797
3386.4805,9423.8135,9423.8135
3386.6328,9346.8896,9346.8896
3386.7854,9328.417,9328.417
3386.9377,9376.1523,9376.1523
3387.0901,9181.1543,9181.1543
3387.2424,9182.0137,9182.0137
3387.395,9064.918,9064.918
3387.5474,9000.6543,9000.6543
3387.6997,9087.2324,9087.2324
3387.8521,9294.5801,9294.5801
3388.0044,9270.0479,9270.0479
3388.157,9075.0703,9075.0703
3388.3093,9273.4541,9273.4541
3388.4617,9157.6885,9157.6885
3388.614,9113.0811,9113.0811
3388.7666,8957.9902,8957.9902
3388.9189,9190.5879,9190.5879
3389.0713,9109.2422,9109.2422
3389.2236,9147.1865,9147.1865
3389.3762,9027.291,9027.291
3389.5286,9192.7197,9192.7197
3389.6809,9143.3818,9143.3818
3389.8333,9274.4824,9274.4824
3389.9856,9554.7969,9554.7969
3390.1382,9449.1797,9449.1797
3390.2905,9549.8184,9549.8184
3390.4429,9632.1475,9632.1475
3390.5952,9619.623,9619.623
3390.7478,9637.4688,9637.4688
3390.9001,9571.3281,9571.3281
3391.0525,9394.5068,9394.5068
3391.2048,9435.4502,9435.4502
3391.3574,9532.4316,9532.4316
3391.5098,9125.3262,9125.3262
3391.6621,8951.6924,8951.6924
3391.8145,9032.8135,9032.8135
3391.9668,8917.585,8917.585
3392.1194,8785.0225,8785.0225
3392.2717,8816.6436,8816.6436
3392.4241,8820.6162,8820.6162
3392.5764,9110.3535,9110.3535
3392.729,9141.6387,9141.6387
3392.8813,9192.1992,9192.1992
3393.0337,9323.248,9323.248
3393.186,9383.3105,9383.3105
3393.3386,9404.6768,9404.6768
3393.491,9384.5371,9384.5371
3393.6433,9223.4785,9223.4785
3393.7957,9468.2666,9468.2666
3393.948,9254.209,9254.209
3394.1006,9417.0537,9417.0537
3394.2529,9329.0078,9329.0078
3394.4053,9249.2891,9249.2891
3394.5576,9252.7559,9252.7559
3394.7102,9449.3105,9449.3105
3394.8625,9515.2197,9515.2197
3395.0149,9489.6836,9489.6836
3395.1672,9575.2178,9575.2178
3395.3198,9398.9951,9398.9951
3395.4722,9144.7861,9144.7861
3395.6245,9031.8164,9031.8164
3395.7769,9127.8096,9127.8096
3395.9292,9129.5039,9129.5039
3396.0818,9339.5537,9339.5537
3396.2341,9212.7148,9212.7148
3396.3865,8976.6465,8976.6465
3396.5388,9033.2305,9033.2305
3396.6914,9182.7021,9182.7021
3396.8438,9340.0137,9340.0137
3396.9961,9466.7217,9466.7217
3397.1484,9344.9512,9344.9512
3397.301,9386.623,9386.623
3397.4534,9333.9971,9333.9971
3397.6057,9545.4258,9545.4258
3397.7581,9864.1328,9864.1328
3397.9104,9814.7793,9814.7793
3398.063,9999.8535,9999.8535
3398.2153,10035.9697,10035.9697
3398.3677,10031.4297,10031.4297
3398.52,9999.1846,9999.1846
3398.6726,9976.1445,9976.1445
3398.825,9935.4023,9935.4023
3398.9773,9888.3838,9888.3838
3399.1296,9809.8916,9809.8916
3399.2822,9769.748,9769.748
3399.4346,9957.5107,9957.5107
3399.5869,10044.3301,10044.3301
3399.7393,10011.7197,10011.7197
3399.8916,10838.8701,10838.8701
3400.0442,11387.71,11387.71
3400.1965,11748.8701,11748.8701
3400.3489,12034.3203,12034.3203
3400.5012,11357.3799,11357.3799
3400.6538,10392,10392
3400.8062,9658.0938,9658.0938
3400.9585,9208.4824,9208.4824
3401.1108,8866.0732,8866.0732
3401.2634,8624.7002,8624.7002
3401.4158,8650.3311,8650.3311
3401.5681,8473.3682,8473.3682
3401.7205,8340.9336,8340.9336
3401.8728,8763.9404,8763.9404
3402.0254,9429.6641,9429.6641
